rome_id|rome_label
18589|Responsable centre d'appels en maintenance informatique
18594|Responsable commercial / commerciale
18595|Responsable commercial international / commerciale internationale
18599|Responsable contrôle de gestion
18600|Responsable contrôle de gestion et budgets
18601|Responsable contrôle de gestion et comptabilité
18602|Responsable contrôle de gestion internationale
18603|Responsable contrôle métrologie en industrie
18604|Responsable contrôle qualité en industrie
18610|Responsable d'agence commerciale
18611|Responsable d'agence de location de matériel de transport
18612|Responsable d'agence de placement
18614|Responsable d'agence de travail temporaire
18615|Responsable d'agence de voyages
18618|Responsable d'agence immobilière
18621|Responsable d'analyse et de contrôle qualité en industrie
18625|Responsable d'application informatique
18637|Responsable d'atelier de génie logiciel
18661|Responsable de bar
18662|Responsable de bar-brasserie
18664|Responsable de boutique
18665|Responsable de boutique de prêt-à-porter
18672|Responsable de bureau d'études en industrie
18675|Responsable de centre d'appels
18677|Responsable de centre de loisirs
18680|Responsable de chaîne de production
18681|Responsable de champignonnière
18682|Responsable de chantier
18683|Responsable de circonscription d'action sociale
18684|Responsable de circonscription d'intervention sanitaire et sociale
18686|Responsable de clientèle en transaction immobilière
18691|Responsable de communication en entreprise
18692|Responsable de communication externe
18693|Responsable de communication interne
18696|Responsable de contrôle de production en électronique
18697|Responsable de contrôle non destructif en industrie
18703|Responsable de département marketing
18704|Responsable de développement territorial
18708|Responsable de fabrication
18711|Responsable de fonderie
18712|Responsable de four de la métallurgie
18713|Responsable de foyer rural
18718|Responsable de gestion comptable
18719|Responsable de gestion de configuration
18725|Responsable de la communication
18727|Responsable de la force de vente
18730|Responsable de la gestion de l'emploi et des carrières
18732|Responsable de la gestion des cadres
18733|Responsable de la gestion des carrières et des affaires sociales
18735|"Responsable de la gestion des effectifs, des emplois et des compétences"
18742|Responsable de la gestion prévisionnelle des emplois et des compétences
18748|Responsable de la plonge en restauration
18750|Responsable de la programmation audiovisuelle
18751|Responsable de la programmation de spectacles
18754|Responsable de la stratégie commerciale
18771|Responsable de ligne de fabrication
18773|Responsable de ligne de production industrielle
18776|Responsable de l'information et de la communication
18778|Responsable de magasin d'accessoires de la personne
18779|Responsable de magasin d'animalerie
18780|Responsable de magasin d'articles de loisirs
18781|Responsable de magasin de détail
18782|Responsable de magasin de proximité
18783|Responsable de magasin de végétaux
18784|Responsable de magasin d'équipement de la maison
18785|Responsable de magasin d'équipement de sports
18790|Responsable de maison de l'emploi
18791|Responsable de maison de quartier
18801|Responsable de Petite ou Moyenne Entreprise ou d'unité de services au public
18802|Responsable de Petite ou Moyenne Entreprise -PME-
18806|Responsable de plateau de centre d'appels
18808|Responsable de point de vente de détail
18813|Responsable de production
18814|Responsable de production d'énergie
18816|Responsable de production en restauration collective
18826|Responsable de projet BTP
18828|Responsable de projet de développement local
18831|Responsable de projet industriel
18832|Responsable de projet informatique
18834|Responsable de projet recherche et développement
18842|Responsable de réception hôtelière
18847|Responsable de restaurant
18849|Responsable de restauration
18850|Responsable de salle
18859|Responsable de service contentieux et recouvrement
18864|Responsable de service juridique
18877|Responsable de station de lavage
18881|Responsable de station-service
18884|Responsable de supérette
18887|Responsable de travaux
18888|Responsable de travaux BTP
18889|Responsable de travaux immobiliers
18891|Responsable de validation qualité en industrie
18893|Responsable de vente immobilière
18898|Responsable d'édition en presse
18908|Responsable d'entreprise de nettoyage
18910|Responsable d'entreprise d'insertion par l'économie
18924|Responsable des banquets
18927|Responsable des développements informatiques
18933|Responsable des petits-déjeuners
18936|Responsable des relations extérieures
18937|Responsable des relations internes
18938|Responsable des relations presse
18940|Responsable des réservations en hôtellerie
18943|Responsable des séminaires
18950|Responsable des ventes
18951|Responsable des ventes comptes-clés
18953|Responsable des ventes zone export
18961|Responsable d'étude informatique
18962|Responsable d'études cliniques en industrie
18964|Responsable d'études et essais en industrie
18965|Responsable d'études industrielles
18972|Responsable d'exploitation
18976|Responsable d'exploitation de fluides
18997|Responsable d'hébergement hôtelier
18998|Responsable d'hôtel-restaurant
19002|Responsable d'institut de beauté
19003|Responsable d'internat
19006|Responsable du développement commercial
19007|Responsable du développement des compétences
19008|Responsable du développement des ressources humaines
19010|Responsable du développement pharmaceutique en industrie
19013|Responsable du marketing
19017|Responsable du recrutement et mobilité professionnelle
19022|Responsable du service contrôle de gestion
19023|Responsable du service de presse
19030|Responsable du service qualité en industrie
19043|Responsable d'unité de gestion de l'emploi
19045|Responsable d'unité de gestion d'organisme de protection sociale
19048|Responsable d'unité de production industrielle
19057|Responsable e-commerce
19058|Responsable éditorial / éditoriale
19059|Responsable emploi et communication interne
19060|Responsable emploi et formation
19065|Responsable en production métallurgique
19066|Responsable en qualité industrielle
19076|Responsable exploitation hydroélectrique
19083|Responsable fiscal / fiscale
19088|Responsable formation communication en entreprise
19089|Responsable formation en entreprise
19090|Responsable formation professionnelle en entreprise
19091|Responsable formation recrutement de l'entreprise
19097|Responsable gestionnaire des stocks
19105|Responsable ingénierie de la formation professionnelle
19109|Responsable juridique
19118|Responsable maintenance dépannage en électricité industrielle
19120|Responsable management de la qualité industrie
19125|Responsable marketing
19126|Responsable marketing Internet
19129|Responsable mercaticien / mercaticienne
19138|Responsable micro-informatique
19160|Responsable qualification qualité en industrie
19161|Responsable qualité conformité réglementaire
19162|Responsable qualité en industrie
19163|Responsable Qualité Sécurité Environnement -QSE- en industrie
19165|Responsable recherche-développement en industrie
19166|Responsable recrutement
19167|Responsable régional / régionale des ventes
19172|Responsable salon de coiffure
19190|Responsable service qualité industrielle
19197|Responsable système qualité industrie
19198|Responsable technico-commercial / technico-commerciale
19210|Responsable ventes indirectes
19215|Restaurateur / Restauratrice
19242|Retoucheur / Retoucheuse électricité en construction automobile
19248|Retoucheur sellier / Retoucheuse sellière en construction automobile
19250|Retoucheur / Retoucheuse sur tôles nues en construction automobile
19258|Rhabilleur / Rhabilleuse en horlogerie
19259|Rhabilleur / Rhabilleuse en lunetterie
19266|Riziculteur / Rizicultrice
19280|Rondier / Rondière en sécurité
19282|Rosiériste
19289|Roughman / Roughwoman en arts graphiques
19291|Routier / Routière
19293|Rudologue en industrie
19307|Sapeur / Sapeuse de construction modulaire militaire
19308|Sapeur / Sapeuse travaux lourds et voies ferrées
19312|Saucier / Saucière en industrie alimentaire
19314|Sauveteur / Sauveteuse aquatique
19351|Second boucher / Seconde bouchère
19354|Second / Seconde de cuisine
19356|Second / Seconde d'exploitation en polyculture élevage
19357|Second / Seconde d'exploitation horticole
19360|Second maître / Seconde maîtresse d'hôtel
19364|Secrétaire
19365|Secrétaire administratif / administrative
19366|Secrétaire administratif / administrative de collectivité territoriale
19367|Secrétaire bilingue
19368|Secrétaire bureautique
19369|Secrétaire commercial / commerciale
19370|Secrétaire comptable
19371|Secrétaire d'administration ou d'intendance universitaire
19372|Secrétaire d'administration scolaire et universitaire -SASU-
19373|Secrétaire d'affaires
19374|Secrétaire de direction
19375|Secrétaire de direction bilingue
19376|Secrétaire de direction trilingue
19378|Secrétaire de production cinéma
19379|Secrétaire de production de spectacles
19380|Secrétaire de rédaction
19381|Secrétaire de rédaction en Publication Assistée par Ordinateur -PAO-
19384|Secrétaire du service personnel
19385|Secrétaire facturier / facturière
19389|Secrétaire général / générale de la rédaction
19395|Secrétaire généraliste
19396|Secrétaire juridique
19397|Secrétaire médical / médicale
19398|Secrétaire médical / médicale vétérinaire
19399|Secrétaire médicosocial / médicosociale
19400|Secrétaire polyvalent / polyvalente
19401|Secrétaire technique
19402|Secrétaire technique bureau d'études
19403|Secrétaire technique de la construction
19404|Secrétaire trilingue
19411|Semencier / Semencière
19414|Serriste
19416|Serrurier / Serrurière du bâtiment
19418|Serrurier métallier industriel / Serrurière métallière industrielle
19419|Serrurier-poseur / Serrurière-poseuse
19424|Serveur / Serveuse de banquet
19425|Serveur / Serveuse de bar
19426|Serveur / Serveuse de bar-brasserie
19427|Serveur / Serveuse de restaurant
19428|Serveur / Serveuse de room service
19429|Serveur / Serveuse de salon de thé
19430|Serveur / Serveuse en restauration
19433|Silhouette
19457|Soudeur / Soudeuse à la flamme
19458|Soudeur / Soudeuse à l'arc électrique
19459|Soudeur / Soudeuse à l'arc semi-automatique
19460|Soudeur / Soudeuse à l'électrode enrobée
19461|Soudeur / Soudeuse au chalumeau oxyacétylénique
19462|Soudeur / Soudeuse au plasma
19464|Soudeur / Soudeuse en lunetterie
19465|Soudeur / Soudeuse fil fourré
19467|Soudeur / Soudeuse Metal Active Gas -MAG-
19468|Soudeur / Soudeuse Metal Inert Gas -MIG-
19469|Soudeur / Soudeuse micro plasma
19475|Soudeur / Soudeuse Tungsten Inert Gas -TIG-
19476|Soudeur-braseur / Soudeuse-braseuse
19479|Soudobraseur / Soudobraseuse
19497|Sous-officier / Sous-officière soutien pétrolier
19515|Stadier / Stadière
19518|Standardiste
19519|Standardiste bilingue
19523|Sténographe des débats
19524|Sténographe rédacteur / rédactrice
19527|Stérilisateur / Stérilisatrice en industrie alimentaire
19529|Steward / Hôtesse de train
19531|Steward / Hôtesse au sol
19532|Story boarder
19552|Styliste visagiste en coiffure
19557|Superviseur / Superviseuse de centre d'appels
19559|Superviseur / Superviseuse de ligne logistique
19566|Superviseur / Superviseuse d'opérations logistiques
19571|Superviseur / Superviseuse tous corps d'état
19575|Support aux utilisateurs en informatique
19578|Support technique hot line en informatique
19580|Surintendant / Surintendante d'usine et de services sociaux
19586|Surveillant / Surveillante de baignade
19589|Surveillant / Surveillante de la pollution de l'air
19590|Surveillant / Surveillante de magasin
19591|Surveillant / Surveillante de musée
19592|Surveillant / Surveillante de parking
19595|Surveillant / Surveillante d'examens
19596|Surveillant / Surveillante d'externat
19599|Surveillant / Surveillante d'internat
19601|Surveillant / Surveillante en milieu scolaire
19610|Tabaculteur / Tabacultrice
19611|Tableautiste en électricité
19625|Tailleur / Tailleuse d'engrenage
19642|Tatoueur / Tatoueuse
19648|Technicien administratif et social / Technicienne administrative et sociale
19649|Technicien / Technicienne administration des ventes
19653|Technicien / Technicienne analyse-contrôle en industrie chimique
19658|Technicien / Technicienne assistance à la clientèle en informatique
19668|Technicien / Technicienne bactériologiste en laboratoire de contrôle en industrie
19671|Technicien / Technicienne biochimiste d'analyse industrielle
19672|Technicien / Technicienne biochimiste en laboratoire de contrôle en industrie
19673|Technicien / Technicienne biologiste en laboratoire d'analyse industrielle
19674|Technicien / Technicienne biologiste en laboratoire de contrôle en industrie
19687|Technicien / Technicienne chimie environnement en industrie
19688|Technicien / Technicienne chimiste en laboratoire d'analyse industrielle
19689|Technicien / Technicienne chimiste en laboratoire de contrôle en industrie
19697|Technicien / Technicienne comptable 
19704|Technicien coupeur / Technicienne coupeuse en coiffure
19707|Technicien / Technicienne d'accueil touristique
19711|Technicien / Technicienne d'analyse industrielle
19712|Technicien / Technicienne d'analyses chimiques en industries
19721|Technicien / Technicienne de bureau d'études en conception industrielle en mécanique
19727|Technicien / Technicienne de contrôle en biotechnologie en industrie
19732|Technicien / Technicienne de contrôle en micro-biologie en industrie
19738|Technicien / Technicienne de contrôle pyrotechnique
19744|Technicien / Technicienne de dépannage d'équipements électriques
19746|Technicien / Technicienne de dépôt garde-meubles
19760|Technicien / Technicienne de fabrication en industrie alimentaire
19774|Technicien / Technicienne de gestion administrative
19777|Technicien / Technicienne de help desk en informatique
19778|Technicien / Technicienne de hot line en informatique
19783|Technicien / Technicienne de la qualité de l'eau
19784|Technicien / Technicienne de la vente à distance
19787|Technicien / Technicienne de la vente par correspondance
